Date,Open,High,Low,Close,Adj Close,Volume
2022-02-08,232.940002,244.710007,232.210007,241.009995,237.056488,8394800
2022-02-09,241.039993,241.039993,235.320007,237.190002,233.299164,5075200
2022-02-10,235.000000,236.139999,227.710007,228.820007,225.066467,5035000
2022-02-11,228.520004,231.470001,228.149994,228.199997,224.456635,3557700
2022-02-14,226.610001,226.929993,220.860001,224.270004,222.482483,3931500
2022-02-15,225.000000,226.160004,221.220001,223.940002,222.155106,2474500
2022-02-16,223.470001,225.100006,221.039993,222.660004,220.885315,2369000
2022-02-17,221.479996,223.289993,219.429993,221.679993,219.913116,2157000
2022-02-18,220.970001,223.979996,219.789993,220.770004,219.010376,2795800
2022-02-22,220.759995,222.899994,219.300003,221.410004,219.645279,2835900
2022-02-23,222.679993,223.750000,220.619995,221.000000,219.238541,2994800
2022-02-24,218.929993,219.899994,214.389999,219.270004,217.522339,3746700
2022-02-25,222.490005,228.139999,221.960007,227.029999,225.220474,3557100
2022-02-28,224.029999,226.750000,222.529999,226.479996,224.674866,4738100
2022-03-01,225.279999,227.789993,223.740005,225.210007,223.414993,4573500
2022-03-02,225.039993,230.399994,224.649994,228.589996,226.768051,3387200
2022-03-03,230.880005,234.270004,230.009995,232.639999,230.785767,3638400
2022-03-04,230.699997,235.740005,230.139999,232.910004,231.053619,3764400
2022-03-07,231.289993,239.660004,231.229996,234.360001,232.492065,3713200
2022-03-08,233.860001,236.880005,230.559998,231.100006,229.258041,2974900
2022-03-09,234.229996,234.529999,230.429993,231.460007,229.615173,2640900
2022-03-10,229.660004,230.419998,226.080002,226.949997,225.141113,3957200
2022-03-11,228.110001,230.029999,226.770004,228.850006,227.025986,2667000
2022-03-14,231.080002,232.449997,228.919998,229.210007,227.383118,2902700
2022-03-15,231.380005,233.059998,228.110001,231.559998,229.714371,3178200
2022-03-16,232.520004,232.520004,228.449997,231.669998,229.823502,4220300
2022-03-17,231.720001,236.570007,231.220001,235.860001,233.980103,3262300
2022-03-18,234.910004,236.399994,232.750000,236.250000,234.366989,7617100
2022-03-21,237.070007,240.320007,234.729996,236.320007,234.436447,2385200
2022-03-22,236.320007,237.520004,234.539993,236.470001,234.585236,2212200
2022-03-23,237.289993,239.380005,234.039993,234.179993,232.313492,2533100
2022-03-24,235.800003,237.850006,234.000000,236.869995,234.982056,2349000
2022-03-25,236.869995,239.490005,236.210007,238.789993,236.886749,1424500
2022-03-28,238.820007,240.570007,237.979996,240.470001,238.553360,2045300
2022-03-29,241.660004,242.610001,238.610001,241.539993,239.614822,2230600
2022-03-30,243.570007,244.729996,242.020004,242.570007,240.636627,2593300
2022-03-31,244.179993,245.479996,241.679993,241.820007,239.892609,3102800
2022-04-01,243.029999,243.949997,240.729996,243.119995,241.182236,1883900
2022-04-04,242.839996,246.449997,242.649994,244.869995,242.918289,3518800
2022-04-05,243.740005,248.750000,243.740005,244.559998,242.610764,2180800
2022-04-06,244.850006,251.460007,244.850006,249.929993,247.937958,3869000
2022-04-07,249.199997,252.729996,249.020004,251.639999,249.634323,2674400
2022-04-08,251.529999,253.889999,250.539993,252.020004,250.011307,2745800
2022-04-11,253.600006,258.450012,250.149994,250.869995,248.870468,2975200
2022-04-12,250.970001,252.550003,246.770004,250.039993,248.047073,2261100
2022-04-13,251.139999,253.970001,249.770004,253.509995,251.489426,2402800
2022-04-14,254.399994,257.570007,253.649994,254.020004,251.995361,2861800
2022-04-18,252.490005,255.389999,251.149994,251.929993,249.922012,3615500
2022-04-19,252.490005,255.729996,250.350006,253.369995,251.350540,2355100
2022-04-20,254.070007,256.899994,253.500000,255.380005,253.344528,1888100
2022-04-21,256.410004,258.390015,254.949997,255.460007,253.423889,2117300
2022-04-22,254.100006,255.899994,250.059998,250.350006,248.354614,2617800
2022-04-25,251.009995,252.649994,247.910004,252.169998,250.160110,2271000
2022-04-26,250.300003,253.000000,249.720001,249.869995,247.878433,3306000
2022-04-27,249.039993,252.020004,246.440002,248.789993,246.807037,2973500
2022-04-28,235.729996,242.910004,231.149994,238.130005,236.232010,6609500
2022-04-29,236.500000,240.479996,232.740005,233.190002,231.331390,4029300
2022-05-02,233.369995,234.050003,227.320007,230.919998,229.079468,4154800
2022-05-03,233.750000,234.190002,229.600006,232.190002,230.339355,2443800
2022-05-04,232.570007,237.110001,231.399994,236.100006,234.218201,2494900
2022-05-05,235.500000,238.839996,232.240005,234.350006,232.482147,3357100
2022-05-06,231.759995,237.460007,231.750000,236.500000,234.615005,4682100
2022-05-09,236.580002,242.779999,234.539993,239.240005,237.333176,4376300
2022-05-10,242.210007,244.410004,240.470001,240.710007,238.791458,4234800
2022-05-11,240.360001,243.380005,239.210007,240.639999,238.722000,3411700
2022-05-12,240.059998,244.839996,239.050003,244.720001,242.769485,3733300
2022-05-13,244.639999,245.000000,241.289993,243.399994,241.460007,2631900
2022-05-16,241.240005,245.110001,241.160004,243.869995,243.869995,2414500
2022-05-17,245.139999,246.220001,239.259995,245.350006,245.350006,2344100
2022-05-18,246.490005,247.289993,243.000000,243.960007,243.960007,3376800
2022-05-19,242.350006,245.860001,241.860001,244.770004,244.770004,2414200
2022-05-20,244.059998,247.660004,242.960007,247.500000,247.500000,3860500
2022-05-23,249.679993,251.050003,247.880005,249.039993,249.039993,2272600
2022-05-24,248.669998,252.399994,248.330002,251.889999,251.889999,2667300
2022-05-25,253.000000,254.809998,250.029999,253.009995,253.009995,3538400
2022-05-26,253.389999,255.610001,252.080002,253.050003,253.050003,2222300
2022-05-27,253.500000,256.230011,250.919998,255.259995,255.259995,2678900
2022-05-31,255.000000,257.260010,251.009995,256.739990,256.739990,6737500
2022-06-01,257.880005,257.970001,251.350006,253.419998,253.419998,2664600
2022-06-02,252.619995,252.729996,243.850006,248.279999,248.279999,3916200
2022-06-03,248.300003,250.690002,247.720001,248.449997,248.449997,2086500
2022-06-06,248.330002,248.830002,243.610001,245.440002,245.440002,2413700
2022-06-07,244.649994,246.800003,243.369995,246.410004,246.410004,2693800
2022-06-08,246.660004,246.880005,243.580002,245.479996,245.479996,2353900
2022-06-09,244.720001,246.720001,241.440002,241.750000,241.750000,2695200
2022-06-10,240.020004,242.080002,237.399994,240.009995,240.009995,2910900
2022-06-13,237.940002,239.050003,235.990005,236.770004,236.770004,4462300
2022-06-14,236.970001,238.699997,233.440002,235.699997,235.699997,3020800
2022-06-15,236.529999,237.259995,231.979996,235.580002,235.580002,3076700
2022-06-16,233.600006,234.539993,229.589996,230.710007,230.710007,4102700
2022-06-17,230.130005,238.250000,229.490005,234.720001,234.720001,13114500
2022-06-21,236.839996,238.860001,233.929993,238.410004,238.410004,3882200
2022-06-22,237.169998,242.339996,236.899994,240.139999,240.139999,4172900
2022-06-23,241.720001,244.020004,240.910004,243.089996,243.089996,3229600
2022-06-24,244.000000,246.000000,242.880005,245.369995,245.369995,4527700
2022-06-27,245.169998,246.289993,244.029999,244.850006,244.850006,2767500
2022-06-28,245.929993,247.580002,243.389999,243.509995,243.509995,2430100
2022-06-29,246.259995,247.100006,243.720001,245.429993,245.429993,2610400
2022-06-30,244.169998,245.000000,240.729996,243.300003,243.300003,3033800
2022-07-01,243.250000,246.000000,240.720001,245.550003,245.550003,2745500
2022-07-05,245.190002,246.740005,242.320007,246.729996,246.729996,2483600
2022-07-06,246.619995,248.080002,244.539993,245.250000,245.250000,4320500
2022-07-07,244.500000,248.029999,244.289993,247.419998,247.419998,3068200
2022-07-08,248.149994,250.240005,247.199997,248.479996,248.479996,2215400
2022-07-11,249.279999,250.110001,246.990005,247.779999,247.779999,1805000
2022-07-12,247.779999,250.089996,245.679993,246.970001,246.970001,2699300
2022-07-13,246.369995,248.750000,245.160004,247.089996,247.089996,2498000
2022-07-14,245.020004,246.820007,242.949997,245.589996,245.589996,2886400
2022-07-15,247.389999,249.130005,245.440002,248.690002,248.690002,2805500
2022-07-18,248.550003,249.449997,242.919998,243.839996,243.839996,2231400
2022-07-19,246.960007,247.779999,245.039993,247.320007,247.320007,3375000
2022-07-20,246.699997,248.460007,244.649994,246.630005,246.630005,2664600
2022-07-21,245.740005,246.800003,243.610001,245.779999,245.779999,2009500
2022-07-22,246.800003,249.130005,245.220001,245.949997,245.949997,1843600
2022-07-25,246.860001,249.089996,246.559998,248.720001,248.720001,1771100
2022-07-26,249.630005,253.770004,248.750000,251.139999,251.139999,2528600
2022-07-27,249.160004,252.750000,248.089996,251.720001,251.720001,2180900
2022-07-28,251.720001,251.720001,245.729996,249.750000,249.750000,2214400
2022-07-29,248.460007,249.570007,245.740005,247.470001,247.470001,3289700
2022-08-01,247.339996,248.160004,244.649994,245.639999,245.639999,1960500
2022-08-02,246.690002,247.850006,243.779999,243.910004,243.910004,2295100
2022-08-03,245.940002,249.330002,245.179993,247.139999,247.139999,2061400
2022-08-04,247.000000,249.000000,246.199997,246.979996,246.979996,2649700
